log_attempts,failure_rate,approval_rate,infra_share,cards_per_attempt,small_amount_share,burstiness,recovery_rate,top_session_failure_share,log_failing_sessions,is_abuse,group,origin
3.713572,0.1,0.9,0,1,0,0.766345,0,0.25,1.609438,0,normal_traffic_5,normal_traffic
0.693147,1,0,0,1,0,0,0,0.076923,2.639057,0,flash_sale_5,flash_sale
0.693147,1,0,0,1,0,0,0,0.076923,2.639057,0,flash_sale_5,flash_sale
0.693147,1,0,0,1,0,0,0,0.076923,2.639057,0,flash_sale_5,flash_sale
0.693147,1,0,0,1,0,0,0,0.076923,2.639057,0,flash_sale_5,flash_sale
0.693147,1,0,0,1,0,0,0,0.076923,2.639057,0,flash_sale_5,flash_sale
0.693147,1,0,0,1,0,0,0,0.076923,2.639057,0,flash_sale_5,flash_sale
0.693147,1,0,0,1,0,0,0,0.076923,2.639057,0,flash_sale_5,flash_sale
0.693147,1,0,0,1,0,0,0,0.076923,2.639057,0,flash_sale_5,flash_sale
4.795791,0.108333,0.891667,0,1,0,1.228027,0,0.076923,2.639057,0,flash_sale_5,flash_sale
1.609438,0.75,0.25,0,0.25,0,0.533938,1,0.428571,1.609438,0,customer_error_5,customer_error
1.386294,0.666667,0.333333,0,0.333333,0,0.464286,1,0.428571,1.609438,0,customer_error_5,customer_error
1.098612,0.5,0.5,0,0.5,0,0,1,0.428571,1.609438,0,customer_error_5,customer_error
1.098612,0.5,0.5,0,0.5,0,0,1,0.428571,1.609438,0,customer_error_5,customer_error
0.693147,0,1,0,1,0,0,0,0.428571,1.609438,0,customer_error_5,customer_error
0.693147,0,1,0,1,0,0,0,0.428571,1.609438,0,customer_error_5,customer_error
0.693147,0,1,0,1,0,0,0,0.428571,1.609438,0,customer_error_5,customer_error
0.693147,0,1,0,1,0,0,0,0.428571,1.609438,0,customer_error_5,customer_error
3.637586,0.189189,0.810811,0,0.810811,0,1.086123,0.133333,0.428571,1.609438,0,customer_error_5,customer_error
3.988984,0.962264,0.037736,0,1,1,1.384909,0,1,0.693147,1,attack_loud_6,attack_loud
3.988984,0.962264,0.037736,0,1,1,1.384909,0,1,0.693147,1,attack_loud_6,attack_loud
1.098612,1,0,0,1,1,0,0,0.045455,3.555348,1,attack_distributed_6,attack_distributed
1.098612,1,0,0,1,1,0,0,0.045455,3.555348,1,attack_distributed_6,attack_distributed
1.098612,1,0,0,1,1,0,0,0.045455,3.555348,1,attack_distributed_6,attack_distributed
1.098612,1,0,0,1,1,0,0,0.045455,3.555348,1,attack_distributed_6,attack_distributed
3.871201,0.93617,0.06383,0,1,1,1.023008,0,0.045455,3.555348,1,attack_distributed_6,attack_distributed
2.397895,0.9,0.1,0,1,1,0.467135,0,0.264706,1.609438,1,attack_low_amplitude_6,attack_low_amplitude
2.302585,1,0,0,1,1,0.433478,0,0.264706,1.609438,1,attack_low_amplitude_6,attack_low_amplitude
2.302585,0.888889,0.111111,0,1,1,0.458153,0,0.264706,1.609438,1,attack_low_amplitude_6,attack_low_amplitude
2.302585,0.888889,0.111111,0,1,1,0.460433,0,0.264706,1.609438,1,attack_low_amplitude_6,attack_low_amplitude
3.637586,0.918919,0.081081,0,1,1,0.840968,0,0.264706,1.609438,1,attack_low_amplitude_6,attack_low_amplitude
0.693147,1,0,1,1,0,0,0,0.038462,3.295837,0,gateway_outage_6,gateway_outage
0.693147,1,0,1,1,0,0,0,0.038462,3.295837,0,gateway_outage_6,gateway_outage
0.693147,1,0,1,1,0,0,0,0.038462,3.295837,0,gateway_outage_6,gateway_outage
0.693147,1,0,1,1,0,0,0,0.038462,3.295837,0,gateway_outage_6,gateway_outage
0.693147,1,0,1,1,0,0,0,0.038462,3.295837,0,gateway_outage_6,gateway_outage
0.693147,1,0,1,1,0,0,0,0.038462,3.295837,0,gateway_outage_6,gateway_outage
0.693147,1,0,1,1,0,0,0,0.038462,3.295837,0,gateway_outage_6,gateway_outage
0.693147,1,0,1,1,0,0,0,0.038462,3.295837,0,gateway_outage_6,gateway_outage
3.970292,0.5,0.5,1,1,0,0.774958,0,0.038462,3.295837,0,gateway_outage_6,gateway_outage
2.70805,0.714286,0.285714,0,0.571429,0,0.562179,0,0.37037,1.386294,0,retry_storm_6,retry_storm
2.70805,0.714286,0.285714,0,0.571429,0,0.475075,0,0.37037,1.386294,0,retry_storm_6,retry_storm
2.639057,0.538462,0.461538,0,0.615385,0,0.429302,0,0.37037,1.386294,0,retry_storm_6,retry_storm
3.73767,0.658537,0.341463,0,0.195122,0,0.892041,0,0.37037,1.386294,0,retry_storm_6,retry_storm
0.693147,0,1,0,1,0,0,0,0,0,0,normal_traffic_6,normal_traffic
0.693147,0,1,0,1,0,0,0,0,0,0,normal_traffic_6,normal_traffic
0.693147,0,1,0,1,0,0,0,0,0,0,normal_traffic_6,normal_traffic
0.693147,0,1,0,1,0,0,0,0,0,0,normal_traffic_6,normal_traffic
0.693147,0,1,0,1,0,0,0,0,0,0,normal_traffic_6,normal_traffic
0.693147,0,1,0,1,0,0,0,0,0,0,normal_traffic_6,normal_traffic
0.693147,0,1,0,1,0,0,0,0,0,0,normal_traffic_6,normal_traffic
0.693147,0,1,0,1,0,0,0,0,0,0,normal_traffic_6,normal_traffic
3.73767,0,1,0,1,0,1.06914,0,0,0,0,normal_traffic_6,normal_traffic
0.693147,1,0,0,1,0,0,0,0.142857,2.079442,0,flash_sale_6,flash_sale
0.693147,1,0,0,1,0,0,0,0.142857,2.079442,0,flash_sale_6,flash_sale
0.693147,1,0,0,1,0,0,0,0.142857,2.079442,0,flash_sale_6,flash_sale
0.693147,1,0,0,1,0,0,0,0.142857,2.079442,0,flash_sale_6,flash_sale
0.693147,1,0,0,1,0,0,0,0.142857,2.079442,0,flash_sale_6,flash_sale
0.693147,1,0,0,1,0,0,0,0.142857,2.079442,0,flash_sale_6,flash_sale
0.693147,1,0,0,1,0,0,0,0.142857,2.079442,0,flash_sale_6,flash_sale
0.693147,0,1,0,1,0,0,0,0.142857,2.079442,0,flash_sale_6,flash_sale
4.836282,0.056,0.944,0,1,0,1.218406,0,0.142857,2.079442,0,flash_sale_6,flash_sale
1.609438,0.75,0.25,0,0.25,0,0.534522,1,0.428571,1.609438,0,customer_error_6,customer_error
1.386294,0.666667,0.333333,0,0.333333,0,0.128205,1,0.428571,1.609438,0,customer_error_6,customer_error
1.098612,0.5,0.5,0,0.5,0,0,1,0.428571,1.609438,0,customer_error_6,customer_error
1.098612,0.5,0.5,0,0.5,0,0,1,0.428571,1.609438,0,customer_error_6,customer_error
0.693147,0,1,0,1,0,0,0,0.428571,1.609438,0,customer_error_6,customer_error
0.693147,0,1,0,1,0,0,0,0.428571,1.609438,0,customer_error_6,customer_error
0.693147,0,1,0,1,0,0,0,0.428571,1.609438,0,customer_error_6,customer_error
0.693147,0,1,0,1,0,0,0,0.428571,1.609438,0,customer_error_6,customer_error
3.663562,0.184211,0.815789,0,0.815789,0,0.946539,0.129032,0.428571,1.609438,0,customer_error_6,customer_error
4.488636,0.988636,0.011364,0,1,1,1.045951,0,1,0.693147,1,attack_loud_7,attack_loud
4.488636,0.988636,0.011364,0,1,1,1.045951,0,1,0.693147,1,attack_loud_7,attack_loud
1.386294,1,0,0,1,1,0.129832,0,0.041667,3.555348,1,attack_distributed_7,attack_distributed
1.386294,1,0,0,1,1,0.106816,0,0.041667,3.555348,1,attack_distributed_7,attack_distributed
1.386294,1,0,0,1,1,0.127421,0,0.041667,3.555348,1,attack_distributed_7,attack_distributed
1.386294,1,0,0,1,1,0.148815,0,0.041667,3.555348,1,attack_distributed_7,attack_distributed
4.304065,0.986301,0.013699,0,1,1,1.039906,0,0.041667,3.555348,1,attack_distributed_7,attack_distributed
2.772589,1,0,0,1,1,0.547695,0,0.272727,1.609438,1,attack_low_amplitude_7,attack_low_amplitude
2.70805,1,0,0,1,1,0.545484,0,0.272727,1.609438,1,attack_low_amplitude_7,attack_low_amplitude
2.70805,0.928571,0.071429,0,1,1,0.50387,0,0.272727,1.609438,1,attack_low_amplitude_7,attack_low_amplitude
2.70805,0.928571,0.071429,0,1,1,0.657494,0,0.272727,1.609438,1,attack_low_amplitude_7,attack_low_amplitude
4.060443,0.964912,0.035088,0,1,1,1.132206,0,0.272727,1.609438,1,attack_low_amplitude_7,attack_low_amplitude
0.693147,1,0,1,1,0,0,0,0.022222,3.828641,0,gateway_outage_7,gateway_outage
0.693147,1,0,1,1,0,0,0,0.022222,3.828641,0,gateway_outage_7,gateway_outage
0.693147,1,0,1,1,0,0,0,0.022222,3.828641,0,gateway_outage_7,gateway_outage
0.693147,1,0,1,1,0,0,0,0.022222,3.828641,0,gateway_outage_7,gateway_outage
0.693147,1,0,1,1,0,0,0,0.022222,3.828641,0,gateway_outage_7,gateway_outage
0.693147,1,0,1,1,0,0,0,0.022222,3.828641,0,gateway_outage_7,gateway_outage
0.693147,1,0,1,1,0,0,0,0.022222,3.828641,0,gateway_outage_7,gateway_outage
0.693147,1,0,1,1,0,0,0,0.022222,3.828641,0,gateway_outage_7,gateway_outage
4.330733,0.6,0.4,1,1,0,0.809836,0,0.022222,3.828641,0,gateway_outage_7,gateway_outage
3.044522,0.95,0.05,0,0.4,0,0.626794,0,0.358491,1.386294,0,retry_storm_7,retry_storm
3.044522,0.9,0.1,0,0.4,0,0.600217,0,0.358491,1.386294,0,retry_storm_7,retry_storm
2.995732,0.842105,0.157895,0,0.421053,0,0.709723,0,0.358491,1.386294,0,retry_storm_7,retry_storm
4.094345,0.898305,0.101695,0,0.135593,0,1.014357,0,0.358491,1.386294,0,retry_storm_7,retry_storm
0.693147,1,0,0,1,0,0,0,0.166667,1.94591,0,normal_traffic_7,normal_traffic
0.693147,1,0,0,1,0,0,0,0.166667,1.94591,0,normal_traffic_7,normal_traffic
0.693147,1,0,0,1,0,0,0,0.166667,1.94591,0,normal_traffic_7,normal_traffic
0.693147,1,0,0,1,0,0,0,0.166667,1.94591,0,normal_traffic_7,normal_traffic
0.693147,1,0,0,1,0,0,0,0.166667,1.94591,0,normal_traffic_7,normal_traffic
0.693147,1,0,0,1,0,0,0,0.166667,1.94591,0,normal_traffic_7,normal_traffic
0.693147,0,1,0,1,0,0,0,0.166667,1.94591,0,normal_traffic_7,normal_traffic
0.693147,0,1,0,1,0,0,0,0.166667,1.94591,0,normal_traffic_7,normal_traffic
4.094345,0.101695,0.898305,0,1,0,0.957092,0,0.166667,1.94591,0,normal_traffic_7,normal_traffic
0.693147,1,0,0,1,0,0,0,0.043478,3.178054,0,flash_sale_7,flash_sale
0.693147,1,0,0,1,0,0,0,0.043478,3.178054,0,flash_sale_7,flash_sale
0.693147,1,0,0,1,0,0,0,0.043478,3.178054,0,flash_sale_7,flash_sale
0.693147,1,0,0,1,0,0,0,0.043478,3.178054,0,flash_sale_7,flash_sale
0.693147,1,0,0,1,0,0,0,0.043478,3.178054,0,flash_sale_7,flash_sale
0.693147,1,0,0,1,0,0,0,0.043478,3.178054,0,flash_sale_7,flash_sale
0.693147,1,0,0,1,0,0,0,0.043478,3.178054,0,flash_sale_7,flash_sale
0.693147,1,0,0,1,0,0,0,0.043478,3.178054,0,flash_sale_7,flash_sale
5.141664,0.135294,0.864706,0,1,0,0.963423,0,0.043478,3.178054,0,flash_sale_7,flash_sale
1.609438,0.75,0.25,0,0.25,0,0.529956,1,0.157895,2.197225,0,customer_error_7,customer_error
1.609438,0.75,0.25,0,0.25,0,0.23184,1,0.157895,2.197225,0,customer_error_7,customer_error
1.609438,0.75,0.25,0,0.25,0,0.577586,1,0.157895,2.197225,0,customer_error_7,customer_error
1.609438,0.75,0.25,0,0.25,0,0.16402,1,0.157895,2.197225,0,customer_error_7,customer_error
1.609438,0.75,0.25,0,0.25,0,0.458126,1,0.157895,2.197225,0,customer_error_7,customer_error
1.386294,0.666667,0.333333,0,0.333333,0,0.484848,1,0.157895,2.197225,0,customer_error_7,customer_error
1.098612,0.5,0.5,0,0.5,0,0,1,0.157895,2.197225,0,customer_error_7,customer_error
1.098612,0.5,0.5,0,0.5,0,0,1,0.157895,2.197225,0,customer_error_7,customer_error
4.189655,0.292308,0.707692,0,0.707692,0,1.242543,0.173913,0.157895,2.197225,0,customer_error_7,customer_error
4.624973,0.980198,0.019802,0,1,1,1.216497,0,1,0.693147,1,attack_loud_8,attack_loud
4.624973,0.980198,0.019802,0,1,1,1.216497,0,1,0.693147,1,attack_loud_8,attack_loud
1.386294,1,0,0,1,1,0.138318,0,0.037975,3.637586,1,attack_distributed_8,attack_distributed
1.386294,1,0,0,1,1,0.100775,0,0.037975,3.637586,1,attack_distributed_8,attack_distributed
1.386294,1,0,0,1,1,0.110251,0,0.037975,3.637586,1,attack_distributed_8,attack_distributed
1.386294,1,0,0,1,1,0.113949,0,0.037975,3.637586,1,attack_distributed_8,attack_distributed
4.442651,0.940476,0.059524,0,1,1,0.938138,0,0.037975,3.637586,1,attack_distributed_8,attack_distributed
2.639057,1,0,0,1,1,0.443295,0,0.2,1.791759,1,attack_low_amplitude_8,attack_low_amplitude
2.639057,1,0,0,1,1,0.356887,0,0.2,1.791759,1,attack_low_amplitude_8,attack_low_amplitude
2.639057,1,0,0,1,1,0.359728,0,0.2,1.791759,1,attack_low_amplitude_8,attack_low_amplitude
2.639057,1,0,0,1,1,0.344107,0,0.2,1.791759,1,attack_low_amplitude_8,attack_low_amplitude
4.189655,1,0,0,1,1,1.144896,0,0.2,1.791759,1,attack_low_amplitude_8,attack_low_amplitude
1.098612,1,0,1,1,0,0,0,0.033333,4.094345,0,gateway_outage_8,gateway_outage
0.693147,1,0,1,1,0,0,0,0.033333,4.094345,0,gateway_outage_8,gateway_outage
0.693147,1,0,1,1,0,0,0,0.033333,4.094345,0,gateway_outage_8,gateway_outage
0.693147,1,0,1,1,0,0,0,0.033333,4.094345,0,gateway_outage_8,gateway_outage
0.693147,1,0,1,1,0,0,0,0.033333,4.094345,0,gateway_outage_8,gateway_outage
0.693147,1,0,1,1,0,0,0,0.033333,4.094345,0,gateway_outage_8,gateway_outage
0.693147,1,0,1,1,0,0,0,0.033333,4.094345,0,gateway_outage_8,gateway_outage
0.693147,1,0,1,1,0,0,0,0.033333,4.094345,0,gateway_outage_8,gateway_outage
4.442651,0.714286,0.285714,1,1,0,0.938272,0,0.033333,4.094345,0,gateway_outage_8,gateway_outage
3.135494,0.909091,0.090909,0,0.363636,0,0.713467,0,0.338983,1.386294,0,retry_storm_8,retry_storm
3.135494,0.909091,0.090909,0,0.363636,0,0.493338,0,0.338983,1.386294,0,retry_storm_8,retry_storm
3.135494,0.863636,0.136364,0,0.363636,0,0.606262,0,0.338983,1.386294,0,retry_storm_8,retry_storm
4.204693,0.893939,0.106061,0,0.121212,0,0.952022,0,0.338983,1.386294,0,retry_storm_8,retry_storm
0.693147,1,0,0,1,0,0,0,0.111111,2.302585,0,normal_traffic_8,normal_traffic
0.693147,1,0,0,1,0,0,0,0.111111,2.302585,0,normal_traffic_8,normal_traffic
0.693147,1,0,0,1,0,0,0,0.111111,2.302585,0,normal_traffic_8,normal_traffic
0.693147,1,0,0,1,0,0,0,0.111111,2.302585,0,normal_traffic_8,normal_traffic
0.693147,1,0,0,1,0,0,0,0.111111,2.302585,0,normal_traffic_8,normal_traffic
0.693147,1,0,0,1,0,0,0,0.111111,2.302585,0,normal_traffic_8,normal_traffic
0.693147,1,0,0,1,0,0,0,0.111111,2.302585,0,normal_traffic_8,normal_traffic
0.693147,1,0,0,1,0,0,0,0.111111,2.302585,0,normal_traffic_8,normal_traffic
4.204693,0.136364,0.863636,0,1,0,0.913857,0,0.111111,2.302585,0,normal_traffic_8,normal_traffic
1.098612,0.5,0.5,0,1,0,0,0,0.05,3.044522,0,flash_sale_8,flash_sale
0.693147,1,0,0,1,0,0,0,0.05,3.044522,0,flash_sale_8,flash_sale
0.693147,1,0,0,1,0,0,0,0.05,3.044522,0,flash_sale_8,flash_sale
0.693147,1,0,0,1,0,0,0,0.05,3.044522,0,flash_sale_8,flash_sale
0.693147,1,0,0,1,0,0,0,0.05,3.044522,0,flash_sale_8,flash_sale
0.693147,1,0,0,1,0,0,0,0.05,3.044522,0,flash_sale_8,flash_sale
0.693147,1,0,0,1,0,0,0,0.05,3.044522,0,flash_sale_8,flash_sale
0.693147,1,0,0,1,0,0,0,0.05,3.044522,0,flash_sale_8,flash_sale
5.241747,0.106383,0.893617,0,1,0,1.045895,0,0.05,3.044522,0,flash_sale_8,flash_sale
1.609438,0.75,0.25,0,0.25,0,0.127475,1,0.142857,2.302585,0,customer_error_8,customer_error
1.609438,0.75,0.25,0,0.25,0,0.604152,1,0.142857,2.302585,0,customer_error_8,customer_error
1.609438,0.75,0.25,0,0.25,0,0.514101,1,0.142857,2.302585,0,customer_error_8,customer_error
1.609438,0.75,0.25,0,0.25,0,0.020936,1,0.142857,2.302585,0,customer_error_8,customer_error
1.609438,0.75,0.25,0,0.25,0,0.252559,1,0.142857,2.302585,0,customer_error_8,customer_error
1.386294,0.666667,0.333333,0,0.333333,0,0.021739,1,0.142857,2.302585,0,customer_error_8,customer_error
1.386294,0.666667,0.333333,0,0.333333,0,0.245902,1,0.142857,2.302585,0,customer_error_8,customer_error
1.098612,0.5,0.5,0,0.5,0,0,1,0.142857,2.302585,0,customer_error_8,customer_error
4.304065,0.287671,0.712329,0,0.712329,0,1.278958,0.173077,0.142857,2.302585,0,customer_error_8,customer_error
4.663439,0.980952,0.019048,0,1,1,1.117587,0,1,0.693147,1,attack_loud_9,attack_loud
4.663439,0.980952,0.019048,0,1,1,1.117587,0,1,0.693147,1,attack_loud_9,attack_loud
1.386294,1,0,0,1,1,0.015554,0,0.036145,3.610918,1,attack_distributed_9,attack_distributed
1.386294,1,0,0,1,1,0.011786,0,0.036145,3.610918,1,attack_distributed_9,attack_distributed
1.386294,1,0,0,1,1,0.074286,0,0.036145,3.610918,1,attack_distributed_9,attack_distributed
1.386294,1,0,0,1,1,0.035138,0,0.036145,3.610918,1,attack_distributed_9,attack_distributed
4.477337,0.954023,0.045977,0,1,1,1.003562,0,0.036145,3.610918,1,attack_distributed_9,attack_distributed
2.70805,1,0,0,1,1,0.258123,0,0.212121,1.791759,1,attack_low_amplitude_9,attack_low_amplitude
2.70805,1,0,0,1,1,0.43351,0,0.212121,1.791759,1,attack_low_amplitude_9,attack_low_amplitude
2.70805,1,0,0,1,1,0.329527,0,0.212121,1.791759,1,attack_low_amplitude_9,attack_low_amplitude
2.639057,1,0,0,1,1,0.355787,0,0.212121,1.791759,1,attack_low_amplitude_9,attack_low_amplitude
4.234107,0.970588,0.029412,0,1,1,0.86217,0,0.212121,1.791759,1,attack_low_amplitude_9,attack_low_amplitude
1.098612,1,0,1,1,0,0,0,0.047619,3.73767,0,gateway_outage_9,gateway_outage
1.098612,0.5,0.5,1,1,0,0,0,0.047619,3.73767,0,gateway_outage_9,gateway_outage
1.098612,0.5,0.5,1,1,0,0,0,0.047619,3.73767,0,gateway_outage_9,gateway_outage
0.693147,1,0,1,1,0,0,0,0.047619,3.73767,0,gateway_outage_9,gateway_outage
0.693147,1,0,1,1,0,0,0,0.047619,3.73767,0,gateway_outage_9,gateway_outage
0.693147,1,0,1,1,0,0,0,0.047619,3.73767,0,gateway_outage_9,gateway_outage
0.693147,1,0,1,1,0,0,0,0.047619,3.73767,0,gateway_outage_9,gateway_outage
0.693147,1,0,1,1,0,0,0,0.047619,3.73767,0,gateway_outage_9,gateway_outage
4.477337,0.482759,0.517241,1,1,0,0.90747,0,0.047619,3.73767,0,gateway_outage_9,gateway_outage
3.178054,0.869565,0.130435,0,0.347826,0,0.430941,0,0.37037,1.386294,0,retry_storm_9,retry_storm
3.178054,0.826087,0.173913,0,0.347826,0,0.572204,0,0.37037,1.386294,0,retry_storm_9,retry_storm
3.135494,0.681818,0.318182,0,0.363636,0,0.56418,0,0.37037,1.386294,0,retry_storm_9,retry_storm
4.234107,0.794118,0.205882,0,0.117647,0,0.965841,0,0.37037,1.386294,0,retry_storm_9,retry_storm
0.693147,1,0,0,1,0,0,0,0.25,1.609438,0,normal_traffic_9,normal_traffic
0.693147,1,0,0,1,0,0,0,0.25,1.609438,0,normal_traffic_9,normal_traffic
0.693147,1,0,0,1,0,0,0,0.25,1.609438,0,normal_traffic_9,normal_traffic
0.693147,1,0,0,1,0,0,0,0.25,1.609438,0,normal_traffic_9,normal_traffic
1.098612,0,1,0,1,0,0,0,0.25,1.609438,0,normal_traffic_9,normal_traffic
1.098612,0,1,0,1,0,0,0,0.25,1.609438,0,normal_traffic_9,normal_traffic
1.098612,0,1,0,1,0,0,0,0.25,1.609438,0,normal_traffic_9,normal_traffic
1.098612,0,1,0,1,0,0,0,0.25,1.609438,0,normal_traffic_9,normal_traffic
4.234107,0.058824,0.941176,0,1,0,0.931491,0,0.25,1.609438,0,normal_traffic_9,normal_traffic
1.098612,0.5,0.5,0,1,0,0,0,0.038462,3.295837,0,flash_sale_9,flash_sale
0.693147,1,0,0,1,0,0,0,0.038462,3.295837,0,flash_sale_9,flash_sale
0.693147,1,0,0,1,0,0,0,0.038462,3.295837,0,flash_sale_9,flash_sale
0.693147,1,0,0,1,0,0,0,0.038462,3.295837,0,flash_sale_9,flash_sale
0.693147,1,0,0,1,0,0,0,0.038462,3.295837,0,flash_sale_9,flash_sale
0.693147,1,0,0,1,0,0,0,0.038462,3.295837,0,flash_sale_9,flash_sale
0.693147,1,0,0,1,0,0,0,0.038462,3.295837,0,flash_sale_9,flash_sale
0.693147,1,0,0,1,0,0,0,0.038462,3.295837,0,flash_sale_9,flash_sale
5.273,0.134021,0.865979,0,1,0,1.006686,0,0.038462,3.295837,0,flash_sale_9,flash_sale
1.609438,0.75,0.25,0,0.25,0,0.542224,1,0.5,1.386294,0,customer_error_9,customer_error
1.386294,0.666667,0.333333,0,0.333333,0,0.708333,1,0.5,1.386294,0,customer_error_9,customer_error
1.098612,0.5,0.5,0,0.5,0,0,1,0.5,1.386294,0,customer_error_9,customer_error
1.098612,0,1,0,1,0,0,0,0.5,1.386294,0,customer_error_9,customer_error
1.098612,0,1,0,1,0,0,0,0.5,1.386294,0,customer_error_9,customer_error
1.098612,0,1,0,1,0,0,0,0.5,1.386294,0,customer_error_9,customer_error
0.693147,0,1,0,1,0,0,0,0.5,1.386294,0,customer_error_9,customer_error
0.693147,0,1,0,1,0,0,0,0.5,1.386294,0,customer_error_9,customer_error
4.094345,0.101695,0.898305,0,0.898305,0,0.88038,0.056604,0.5,1.386294,0,customer_error_9,customer_error
4.418841,0.963415,0.036585,0,1,1,0.919443,0,1,0.693147,1,attack_loud_10,attack_loud
4.418841,0.963415,0.036585,0,1,1,0.919443,0,1,0.693147,1,attack_loud_10,attack_loud
1.386294,1,0,0,1,1,0.044053,0,0.044118,3.496508,1,attack_distributed_10,attack_distributed
1.386294,1,0,0,1,1,0.047278,0,0.044118,3.496508,1,attack_distributed_10,attack_distributed
1.386294,1,0,0,1,1,0.04271,0,0.044118,3.496508,1,attack_distributed_10,attack_distributed
1.386294,1,0,0,1,1,0.03207,0,0.044118,3.496508,1,attack_distributed_10,attack_distributed
4.248495,0.985507,0.014493,0,1,1,0.80098,0,0.044118,3.496508,1,attack_distributed_10,attack_distributed
2.70805,1,0,0,1,1,0.560452,0,0.264151,1.609438,1,attack_low_amplitude_10,attack_low_amplitude
2.70805,0.928571,0.071429,0,1,1,0.402146,0,0.264151,1.609438,1,attack_low_amplitude_10,attack_low_amplitude
2.639057,1,0,0,1,1,0.557673,0,0.264151,1.609438,1,attack_low_amplitude_10,attack_low_amplitude
2.639057,1,0,0,1,1,0.361822,0,0.264151,1.609438,1,attack_low_amplitude_10,attack_low_amplitude
4.007333,0.981481,0.018519,0,1,1,1.042847,0,0.264151,1.609438,1,attack_low_amplitude_10,attack_low_amplitude
0.693147,1,0,1,1,0,0,0,0.025641,3.688879,0,gateway_outage_10,gateway_outage
0.693147,1,0,1,1,0,0,0,0.025641,3.688879,0,gateway_outage_10,gateway_outage
0.693147,1,0,1,1,0,0,0,0.025641,3.688879,0,gateway_outage_10,gateway_outage
0.693147,1,0,1,1,0,0,0,0.025641,3.688879,0,gateway_outage_10,gateway_outage
0.693147,1,0,1,1,0,0,0,0.025641,3.688879,0,gateway_outage_10,gateway_outage
0.693147,1,0,1,1,0,0,0,0.025641,3.688879,0,gateway_outage_10,gateway_outage
0.693147,1,0,1,1,0,0,0,0.025641,3.688879,0,gateway_outage_10,gateway_outage
0.693147,1,0,1,1,0,0,0,0.025641,3.688879,0,gateway_outage_10,gateway_outage
4.276666,0.549296,0.450704,1,1,0,0.978675,0,0.025641,3.688879,0,gateway_outage_10,gateway_outage
3.367296,0.892857,0.107143,0,0.142857,0,0.689238,0,0.510204,1.098612,0,retry_storm_10,retry_storm
3.367296,0.857143,0.142857,0,0.142857,0,0.685819,0,0.510204,1.098612,0,retry_storm_10,retry_storm
4.043051,0.875,0.125,0,0.142857,0,0.924122,0,0.510204,1.098612,0,retry_storm_10,retry_storm
0.693147,1,0,0,1,0,0,0,0.142857,2.079442,0,normal_traffic_10,normal_traffic
0.693147,1,0,0,1,0,0,0,0.142857,2.079442,0,normal_traffic_10,normal_traffic
0.693147,1,0,0,1,0,0,0,0.142857,2.079442,0,normal_traffic_10,normal_traffic
0.693147,1,0,0,1,0,0,0,0.142857,2.079442,0,normal_traffic_10,normal_traffic
0.693147,1,0,0,1,0,0,0,0.142857,2.079442,0,normal_traffic_10,normal_traffic
0.693147,1,0,0,1,0,0,0,0.142857,2.079442,0,normal_traffic_10,normal_traffic
0.693147,1,0,0,1,0,0,0,0.142857,2.079442,0,normal_traffic_10,normal_traffic
0.693147,0,1,0,1,0,0,0,0.142857,2.079442,0,normal_traffic_10,normal_traffic
4.043051,0.125,0.875,0,1,0,1.075455,0,0.142857,2.079442,0,normal_traffic_10,normal_traffic
0.693147,1,0,0,1,0,0,0,0.0625,2.833213,0,flash_sale_10,flash_sale
0.693147,1,0,0,1,0,0,0,0.0625,2.833213,0,flash_sale_10,flash_sale
0.693147,1,0,0,1,0,0,0,0.0625,2.833213,0,flash_sale_10,flash_sale
0.693147,1,0,0,1,0,0,0,0.0625,2.833213,0,flash_sale_10,flash_sale
0.693147,1,0,0,1,0,0,0,0.0625,2.833213,0,flash_sale_10,flash_sale
0.693147,1,0,0,1,0,0,0,0.0625,2.833213,0,flash_sale_10,flash_sale
0.693147,1,0,0,1,0,0,0,0.0625,2.833213,0,flash_sale_10,flash_sale
0.693147,1,0,0,1,0,0,0,0.0625,2.833213,0,flash_sale_10,flash_sale
5.09375,0.098765,0.901235,0,1,0,0.999529,0,0.0625,2.833213,0,flash_sale_10,flash_sale
1.609438,0.75,0.25,0,0.25,0,0.370671,1,0.6,1.098612,0,customer_error_10,customer_error
1.386294,0.666667,0.333333,0,0.333333,0,0.65,1,0.6,1.098612,0,customer_error_10,customer_error
0.693147,0,1,0,1,0,0,0,0.6,1.098612,0,customer_error_10,customer_error
0.693147,0,1,0,1,0,0,0,0.6,1.098612,0,customer_error_10,customer_error
0.693147,0,1,0,1,0,0,0,0.6,1.098612,0,customer_error_10,customer_error
0.693147,0,1,0,1,0,0,0,0.6,1.098612,0,customer_error_10,customer_error
0.693147,0,1,0,1,0,0,0,0.6,1.098612,0,customer_error_10,customer_error
0.693147,0,1,0,1,0,0,0,0.6,1.098612,0,customer_error_10,customer_error
